Section,Multiselect,Category,Label,Tag
Plants: Flowers,TRUE,Species of flower,Chinese lantern,Chinese lantern
Plants: Flowers,TRUE,Species of flower,Chrysanthemum,Chrysanthemum
Plants: Flowers,TRUE,Species of flower,Clivia,Clivia
Plants: Flowers,TRUE,Species of flower,Clematis,Clematis
Plants: Flowers,TRUE,Species of flower,Clover,Clover
Plants: Flowers,TRUE,Species of flower,Columbine,Columbine
Plants: Flowers,TRUE,Species of flower,Cockscomb (flower),Cockscomb (flower)
Plants: Flowers,TRUE,Species of flower,Cornflower,Cornflower
Plants: Flowers,TRUE,Species of flower,Cosmos,Cosmos
Plants: Flowers,TRUE,Species of flower,Crocus,Crocus
Plants: Flowers,TRUE,Species of flower,Cymbidium,Cymbidium
Plants: Flowers,TRUE,Species of flower,Daffodil,Daffodil
Plants: Flowers,TRUE,Species of flower,Dahlia,Dahlia
Plants: Flowers,TRUE,Species of flower,Daisy,Daisy
Plants: Flowers,TRUE,Species of flower,Dimorphotheca,Dimorphotheca
Plants: Flowers,TRUE,Species of flower,Dandelion,Dandelion
Plants: Flowers,TRUE,Species of flower,Dianthus,Dianthus
Plants: Flowers,TRUE,Species of flower,Dipsacaceae,Dipsacaceae
Plants: Flowers,TRUE,Species of flower,Dusty miller,Dusty miller
Plants: Flowers,TRUE,Species of flower,Edelweiss,Edelweiss
Plants: Flowers,TRUE,Species of flower,Epiphyllum,Epiphyllum
Plants: Flowers,TRUE,Species of flower,Eustoma,Eustoma
Plants: Flowers,TRUE,Species of flower,Flax,Flax
Plants: Flowers,TRUE,Species of flower,Forget-me-not,Forget-me-not
Plants: Flowers,TRUE,Species of flower,Forsythia,Forsythia
Plants: Flowers,TRUE,Species of flower,Four o'clock (flower),Four o'clock (flower)
Plants: Flowers,TRUE,Species of flower,Foxglove,Foxglove
Plants: Flowers,TRUE,Species of flower,Freesia,Freesia
Plants: Flowers,TRUE,Species of flower,Fuchsia,Fuchsia
Plants: Flowers,TRUE,Species of flower,Hawthorn_(plant),Hawthorn_(plant)
Plants: Flowers,TRUE,Species of flower,Hellebore,Hellebore
Plants: Flowers,TRUE,Species of flower,Hibiscus,Hibiscus
Plants: Flowers,TRUE,Species of flower,Heliconia,Heliconia
Plants: Flowers,TRUE,Species of flower,Hollyhock,Hollyhock
Plants: Flowers,TRUE,Species of flower,Hyacinth,Hyacinth
Plants: Flowers,TRUE,Species of flower,Hydrangea,Hydrangea
Plants: Flowers,TRUE,Species of flower,Genista (flower),Genista (flower)
Plants: Flowers,TRUE,Species of flower,Gentiana (flower),Gentiana (flower)
Plants: Flowers,TRUE,Species of flower,Geranium,Geranium
Plants: Flowers,TRUE,Species of flower,Gerbera,Gerbera
Plants: Flowers,TRUE,Species of flower,Gladiolus,Gladiolus
Plants: Flowers,TRUE,Species of flower,Gloriosa (flower),Gloriosa (flower)
Plants: Flowers,TRUE,Species of flower,Grass lily,Grass lily
Plants: Flowers,TRUE,Species of flower,Great burnet,Great burnet
Plants: Flowers,TRUE,Species of flower,Jasmine,Jasmine
Plants: Flowers,TRUE,Species of flower,Iris,Iris
Plants: Flowers,TRUE,Species of flower,Kalanchoe,Kalanchoe
Plants: Flowers,TRUE,Species of flower,Kerria japonica,Kerria japonica
Plants: Flowers,TRUE,Species of flower,Lantana (flower),Lantana (flower)
Plants: Flowers,TRUE,Species of flower,Larkspur,Larkspur
Plants: Flowers,TRUE,Species of flower,Lavender,Lavender
Plants: Flowers,TRUE,Species of flower,Lilac,Lilac
Plants: Flowers,TRUE,Species of flower,Lily,Lily
Plants: Flowers,TRUE,Species of flower,Tiger lily,Tiger lily
Plants: Flowers,TRUE,Species of flower,Lily of the valley,Lily of the valley
Plants: Flowers,TRUE,Species of flower,Lisianthus (flower),Lisianthus (flower)
Plants: Flowers,TRUE,Species of flower,Magnolia,Magnolia
Plants: Flowers,TRUE,Species of flower,Marigold,Marigold
Plants: Flowers,TRUE,Species of flower,Marsh marigold,Marsh marigold
Plants: Flowers,TRUE,Species of flower,Mimosa (flower),Mimosa (flower)
Plants: Flowers,TRUE,Species of flower,Morning glory,Morning glory
Plants: Flowers,TRUE,Species of flower,Moonflower,Moonflower
Plants: Flowers,TRUE,Species of flower,Gourd blossom,Gourd blossom
Plants: Flowers,TRUE,Species of flower,Nemophila,Nemophila
Plants: Flowers,TRUE,Species of flower,Nigella,Nigella
Plants: Flowers,TRUE,Species of flower,Oleander,Oleander
Plants: Flowers,TRUE,Species of flower,Orange blossoms,Orange blossoms
Plants: Flowers,TRUE,Species of flower,Orchid,Orchid
Plants: Flowers,TRUE,Species of flower,Oncidium,Oncidium
Plants: Flowers,TRUE,Species of flower,Osmanthus,Osmanthus
Plants: Flowers,TRUE,Species of flower,Gold osmanthus,Gold osmanthus
Plants: Flowers,TRUE,Species of flower,Pansy,Pansy
Plants: Flowers,TRUE,Species of flower,Passion flower,Passion flower
Plants: Flowers,TRUE,Species of flower,Paulownia,Paulownia
Plants: Flowers,TRUE,Species of flower,Peach blossom,Peach blossom
Plants: Flowers,TRUE,Species of flower,Pentas (flower),Pentas (flower)
Plants: Flowers,TRUE,Species of flower,Peony,Peony
Plants: Flowers,TRUE,Species of flower,Perennial,Perennial
Plants: Flowers,TRUE,Species of flower,Periwinkle,Periwinkle
Plants: Flowers,TRUE,Species of flower,Petunia (flower),Petunia (flower)
Plants: Flowers,TRUE,Species of flower,Pieris japonica,Pieris japonica
Plants: Flowers,TRUE,Species of flower,Plant,Plant
Plants: Flowers,TRUE,Species of flower,Clover,Clover
Plants: Flowers,TRUE,Species of flower,Lotus,Lotus
Plants: Flowers,TRUE,Species of flower,Lily pad,Lily pad
Plants: Flowers,TRUE,Species of flower,Potted plant,Potted plant
Plants: Flowers,TRUE,Species of flower,Plum blossoms,Plum blossoms
Plants: Flowers,TRUE,Species of flower,Plumeria,Plumeria
Plants: Flowers,TRUE,Species of flower,Poinsettia,Poinsettia
Plants: Flowers,TRUE,Species of flower,Pomegranate flower,Pomegranate flower
Plants: Flowers,TRUE,Species of flower,Poppy,Poppy
Plants: Flowers,TRUE,Species of flower,Portulaca,Portulaca
Plants: Flowers,TRUE,Species of flower,Potato flower,Potato flower
Plants: Flowers,TRUE,Species of flower,Potentilla,Potentilla
Plants: Flowers,TRUE,Species of flower,Rafflesia,Rafflesia
Plants: Flowers,TRUE,Species of flower,Ranunculus,Ranunculus
Plants: Flowers,TRUE,Species of flower,Buttercup,Buttercup
Plants: Flowers,TRUE,Species of flower,Rapeseed blossoms,Rapeseed blossoms
Plants: Flowers,TRUE,Species of flower,Red ginger,Red ginger
Plants: Flowers,TRUE,Species of flower,Reimu,Reimu
Plants: Flowers,TRUE,Species of flower,Rhododendron,Rhododendron
Plants: Flowers,TRUE,Species of flower,Rose,Rose
Plants: Flowers,TRUE,Species of flower,Black rose,Black rose
Plants: Flowers,TRUE,Species of flower,Blue rose,Blue rose
Plants: Flowers,TRUE,Species of flower,Brown rose,Brown rose
Plants: Flowers,TRUE,Species of flower,Green rose,Green rose
Plants: Flowers,TRUE,Species of flower,Grey rose,Grey rose
Plants: Flowers,TRUE,Species of flower,Orange rose,Orange rose
Plants: Flowers,TRUE,Species of flower,Pink rose,Pink rose
Plants: Flowers,TRUE,Species of flower,Purple rose,Purple rose
Plants: Flowers,TRUE,Species of flower,Red rose,Red rose
Plants: Flowers,TRUE,Species of flower,White rose,White rose
Plants: Flowers,TRUE,Species of flower,Yellow rose,Yellow rose
Plants: Flowers,TRUE,Species of flower,Multicolored rose,Multicolored rose
Plants: Flowers,TRUE,Species of flower,Rudbeckia,Rudbeckia
Plants: Flowers,TRUE,Species of flower,Snapdragon,Snapdragon
Plants: Flowers,TRUE,Species of flower,Snowbell,Snowbell
